ad_title,ad_description,details,slug,title,type,price,timestamp,posted_date,deactivation_date,category,parent_category,location,geo_region,area,is_delivery_free,is_doorstep_delivery,is_dsd_applicable,is_member,is_authorized_dealer,is_featured_member,is_verified,membership_level,member_since,properties,user,price_clean,sqft,price_per_sqft,city_clean
Thalawathugoda Brand new Super Luxury Apartment For Sale.... | ikman,"THALAWATHUGODA BRAND NEW SUPER LUXURY FULLY FURNISHED APARTMENT AVAILABLE FOR SALE..
# BRAND NEW 
# 3 BED ROOMS WITH AC 
# 3 WASH ROOMS WITH HOT WATER 
# 1500 SQFT 
# BRA...","Bedrooms: 3, Bathrooms: 3",thalawathugoda-brand-new-super-luxury-apartment-for-sale-for-sale-colombo,Thalawathugoda Brand new Super Luxury Apartment For Sale....,for_sale,"Rs 37,000,000",07 Mar 6:50 am,2023-03-07T06:50:11+05:30,2023-05-06T01:19:45.000Z,Apartments For Sale,Property,Talawatugoda,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,May 2017,"{'Address': 'Thalawathugoda scenic residencies ', 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,500 sqft'}",c6e63f631b3d64b1dfd4ad385e2d1d74f71fe34e3c8c64997561fe34ba1e0f64,37000000.0,1500.0,24666.666666666668,Talawatugoda
2 BEDROOMS APARTMENT FOR SALE IN COLOMBO 3 - AEC30 | ikman,"2 Bedroom Apartment for Sale in Colombo 3 -AEC30

Colombo 3
Aloe Avenue 
2 Bedrooms 
2 Bathrooms 
1150 sqft 
Large dining area 
Living 
Kitchen with pantry 
Unfurnished...","Bedrooms: 2, Bathrooms: 2",2-bedrooms-apartment-for-sale-in-colombo-3-aec30-for-sale-colombo-1,2 BEDROOMS APARTMENT FOR SALE IN COLOMBO 3 - AEC30,for_sale,"Rs 38,000,000",07 Mar 6:47 am,2023-03-07T06:47:49+05:30,2023-05-06T01:17:47.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Bedrooms': '2', 'Bathrooms': '2', 'Size': '1,150 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a,38000000.0,1150.0,33043.47826086957,Colombo 3
Fully Furnished Apartment For Sale in Colombo 4 | ikman,"Fully Furnished Apartment For Sale in Colombo 4 
950 sqft
01 living hall
01 dinning
02 bedroom
02 washroom
Galle Road View 
01 car parking
Master bedroom with Ac
Very Clo...","Bedrooms: 2, Bathrooms: 2",fully-furnished-apartment-for-sale-in-colombo-4-for-sale-colombo-5,Fully Furnished Apartment For Sale in Colombo 4,for_sale,"Rs 30,000,000",07 Mar 6:43 am,2023-03-07T06:43:25+05:30,2023-05-06T01:13:23.000Z,Apartments For Sale,Property,Colombo 4,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Address': 'Off Galle Road ', 'Bedrooms': '2', 'Bathrooms': '2', 'Size': '950 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,30000000.0,950.0,31578.947368421053,Colombo 4
2 BEDROOMS FURNISHED APARTMENT FOR SALE IN ON320 - AEC25 | ikman,"Furnished Apartment for sale in ON320 - AEC25


2 Bedrooms 
2 Bathrooms 
926 sqft  
Pool view 
Living and dining 
Kitchen with pantry 
Fully furnished 
Fully air conditio...","Bedrooms: 2, Bathrooms: 2",2-bedrooms-furnished-apartment-for-sale-in-on320-aec25-for-sale-colombo,2 BEDROOMS FURNISHED APARTMENT FOR SALE IN ON320 - AEC25,for_sale,"Rs 60,000,000",07 Mar 6:39 am,2023-03-07T06:39:31+05:30,2023-05-06T01:09:29.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Bedrooms': '2', 'Bathrooms': '2', 'Size': '926 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a,60000000.0,926.0,64794.81641468682,Colombo 2
2 BEDROOMS LUXURY APARTMENT FOR SALE IN RAJAGIRIYA - AEC24 | ikman,"Brand new luxurious Apartment for sale in Rajagiriya - AEC24

Rajagiriya 
Iconic galaxy 
2 Bedrooms 
2 Bathrooms 
1150 sqft 
Diyawanna lake view 
Maid room and washroom...","Bedrooms: 2, Bathrooms: 2",2-bedrooms-luxury-apartment-for-sale-in-rajagiriya-aec24-for-sale-colombo,2 BEDROOMS LUXURY APARTMENT FOR SALE IN RAJAGIRIYA - AEC24,for_sale,"Rs 62,000,000",07 Mar 6:34 am,2023-03-07T06:34:47+05:30,2023-05-06T01:04:47.000Z,Apartments For Sale,Property,Rajagiriya,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Bedrooms': '2', 'Bathrooms': '2', 'Size': '1,150 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a,62000000.0,1150.0,53913.04347826087,Rajagiriya
Altair - 03 Bedroom Apartment for Sale (A1034) Col 2 | ikman,"Property Code: A1034
Location: Colombo 2
Complex: Altair 
Floor: Higher Floor
Tower: Straight 
Type: Unfurnished 
Bedroom: 03
Bathroom: 02
Floor Area: 1468 Sq.ft
Servants...","Bedrooms: 3, Bathrooms: 2",altair-03-bedroom-apartment-for-sale-a1034-col-2-for-sale-colombo,Altair - 03 Bedroom Apartment for Sale (A1034) Col 2,for_sale,"Rs 125,000,000",07 Mar 11:06 am,2023-03-07T11:06:49+05:30,2023-05-06T05:29:47.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,468 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,125000000.0,1468.0,85149.86376021798,Colombo 2
Brand new Apartment for Sale in Mount Lavinia ( File No 2088 B ) | ikman,"BRANDNEW APARTMENT FOR SALE IN MOUNT LAVINIA ( FILE NO 2088B ) SIRIPA ROAD


Totally 7 floors (ground floor and 6 floors)
Totally 18 apartments ( Each floor has 3 apartme...","Bedrooms: 3, Bathrooms: 2",brand-new-apartment-for-sale-in-mount-lavinia-file-no-2088-b-for-sale-colombo,Brand new Apartment for Sale in Mount Lavinia ( File No 2088 B ),for_sale,"Rs 40,000,000",08 Mar 3:58 am,2023-03-08T03:58:05+05:30,2023-05-06T05:31:13.000Z,Apartments For Sale,Property,Mount Lavinia,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2017,"{'Address': 'SIRIPA ROAD', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,325 sqft'}",fd760678d63af1a6d732719eda811d5093baf4b08c69212107d50a604d0dfd41,40000000.0,1325.0,30188.67924528302,Mount Lavinia
Onthree20 - 02 Bedroom Apartment for Sale (A1002) | ikman,"Property Code: A1002
Location: Colombo 2
Complex: OnThree20
Floor: Higher 
View: City 
Type: Furnished 
Bedroom: 02
Bathroom: 02
Floor Area: 1000 Sq.ft

Price: Rs.60 Mill...","Bedrooms: 2, Bathrooms: 2",onthree20-02-bedroom-apartment-for-sale-a1002-for-sale-colombo-1,Onthree20 - 02 Bedroom Apartment for Sale (A1002),for_sale,"Rs 60,000,000",07 Mar 10:58 am,2023-03-07T10:58:47+05:30,2023-05-06T05:19:10.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Bedrooms': '2', 'Bathrooms': '2', 'Size': '1,000 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,60000000.0,1000.0,60000.0,Colombo 2
OnThree 20- 03 Bedroom Apartment for Sale Colombo 2 (A788) | ikman,"Property Code: A788
Location: Colombo 2
Complex: OnThree20
Floor: Higher Floor
View: Pool
Type: Fully Furnished
Bedroom: 03
Bathroom: 02
Floor Area: 1280Sq.ft
Servants' q...","Bedrooms: 3, Bathrooms: 2",onthree-20-03-bedroom-apartment-for-sale-colombo-2-a788-for-sale-colombo,OnThree 20- 03 Bedroom Apartment for Sale Colombo 2 (A788),for_sale,"Rs 70,000,000",07 Mar 10:58 am,2023-03-07T10:58:01+05:30,2023-05-06T05:16:51.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,280 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,70000000.0,1280.0,54687.5,Colombo 2
Havelock City Apartment For Sale in Colombo 5 - AEC120 | ikman,"Havelock City Apartment For Sale in Colombo 5 - AEC120

Havelock City 
3 Bedrooms
3 Bathrooms
1300 Sqft
Living
Dining
Kitchen
Pantry
Gym
City view
Swimming pool

Rs. 88 M...","Bedrooms: 3, Bathrooms: 3",havelock-city-apartment-for-sale-in-colombo-5-aec120-for-sale-colombo,Havelock City Apartment For Sale in Colombo 5 - AEC120,for_sale,"Rs 88,000,000",07 Mar 10:25 am,2023-03-07T10:25:43+05:30,2023-05-06T04:46:32.000Z,Apartments For Sale,Property,Colombo 5,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2019,"{'Address': 'Havelock City ', 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,300 sqft'}",08bb9da274803464bb005d2a6f590b039328b981f4c9b13a421349060363143a,88000000.0,1300.0,67692.30769230769,Colombo 5
Furnished Apartment for Sale in Rajagiriya | ikman,"Fully Furnished Apartment for Sale in Rajagiriya @ ""Prime Splendour Residencies""
Located at Rajagiriya Road

â Property details:
âª 03 Bedrooms & 03 Bathrooms
âª Living Are...","Bedrooms: 3, Bathrooms: 3",furnished-apartment-for-sale-in-rajagiriya-for-sale-colombo,Furnished Apartment for Sale in Rajagiriya,for_sale,"Rs 75,000,000",07 Mar 1:10 pm,2023-03-07T13:10:31+05:30,2023-05-06T04:46:55.000Z,Apartments For Sale,Property,Rajagiriya,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,August 2016,"{'Address': 'Prime Splendour Residencies, Rajagiriya', 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,519 sqft'}",147c45b684bfeae3e3ffb0397b126d4e67392ad600e254948cbee5cb32f326bf,75000000.0,1519.0,49374.58854509546,Rajagiriya
COLOMBO 3 Kollupitiya Lucky Plaza Luxury Apartment For Sale | ikman,"COLOMBO 3 KOLLUPITIYA LUCKY PLAZA LUXURY APARTMENT AVAILABLE FOR SALE .
# 1400 SQFT
# 3 BED ROOMS (WITH AC)
#  4 BATH ROOMS ,WITH SERVANT WASH ROOM
# KITCHEN /PANTRY 
#8...","Bedrooms: 3, Bathrooms: 4",colombo-3-kollupitiya-lucky-plaza-luxury-apartment-for-sale-for-sale-colombo-2,COLOMBO 3 Kollupitiya Lucky Plaza Luxury Apartment For Sale,for_sale,"Rs 42,000,000",07 Mar 10:08 am,2023-03-07T10:08:30+05:30,2023-05-06T04:38:28.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,May 2017,"{'Address': 'COLOMBO 3 KOLLUPITIYA', 'Bedrooms': '3', 'Bathrooms': '4', 'Size': '1,400 sqft'}",c6e63f631b3d64b1dfd4ad385e2d1d74f71fe34e3c8c64997561fe34ba1e0f64,42000000.0,1400.0,30000.0,Colombo 3
Access Residencies | For Sale Nawala - Property ID A1509 | ikman,"For SALE - Access Residencies Apartment - Property ID A1509

Access Residencies Apartment is located at Kirimandala Mawatha, Nawala. This location has easy accessibility...","Bedrooms: 2, Bathrooms: 2",access-residencies-for-sale-nawala-property-id-a1509-for-sale-colombo-8,Access Residencies | For Sale Nawala - Property ID A1509,for_sale,"Rs 47,000,000",07 Mar 10:13 am,2023-03-07T10:13:13+05:30,2023-05-06T04:29:05.000Z,Apartments For Sale,Property,Nawala,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Bedrooms': '2', 'Bathrooms': '2', 'Size': '800 sqft'}",217c717b2162fff6c99674ca402f9b2e309aec730a8938a88650700f1db03d01,47000000.0,800.0,58750.0,Nawala
The Highness Apartment | For Sale Rajagiriya - Reference A1564 | ikman,"For SALE - Highness Apartment - Property ID A1564


The Highness Apartment is located at Rajagiriya. This location has easy accessibility banks, bus stations, clothing st...","Bedrooms: 3, Bathrooms: 3",the-highness-apartment-for-sale-rajagiriya-reference-a1564-for-sale-colombo-2,The Highness Apartment | For Sale Rajagiriya - Reference A1564,for_sale,"Rs 69,500,000",07 Mar 9:57 am,2023-03-07T09:57:11+05:30,2023-05-06T04:27:07.000Z,Apartments For Sale,Property,Rajagiriya,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,675 sqft'}",217c717b2162fff6c99674ca402f9b2e309aec730a8938a88650700f1db03d01,69500000.0,1675.0,41492.53731343283,Rajagiriya
Ariyana Resort Apartment | For Sale Athurugiriya Property ID - A1532 | ikman,"Ariyana Resort Apartment is located at Athurugiriya. This location has easy access to banks, bus stops, shopping malls, supermarkets, hospitals, restaurants, hotels, reli...","Bedrooms: 3, Bathrooms: 3",ariyana-resort-apartment-for-sale-athurugiriya-property-id-a1532-for-sale-colombo-4,Ariyana Resort Apartment | For Sale Athurugiriya Property ID - A1532,for_sale,"Rs 27,500,000",07 Mar 9:54 am,2023-03-07T09:54:57+05:30,2023-05-06T04:24:55.000Z,Apartments For Sale,Property,Athurugiriya,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,000 sqft'}",217c717b2162fff6c99674ca402f9b2e309aec730a8938a88650700f1db03d01,27500000.0,1000.0,27500.0,Athurugiriya
3BHK Luxury Apartment For Sale in Platinum Suite Colombo 3 - A11874 | ikman,"3BHK Luxury Apartment For Sale in Platinum Suite - Col 03

Property Code: A11874

Colombo 3
Platinum Suite
Higher Floor 
3 Bedrooms
3 Bathroom
Maids Room & Bathroom
Fully...","Bedrooms: 3, Bathrooms: 3",3bhk-luxury-apartment-for-sale-in-platinum-suite-colombo-3-a11874-for-sale-colombo,3BHK Luxury Apartment For Sale in Platinum Suite Colombo 3 - A11874,for_sale,"Rs 103,000,000",07 Mar 9:15 am,2023-03-07T09:15:12+05:30,2023-05-06T03:43:36.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 3', 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,450 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa,103000000.0,1450.0,71034.4827586207,Colombo 3
4BHK Luxury Apartment For Sale in Monarch Colombo 03 - A11728 | ikman,"4BHK Luxury Apartment For Sale in Monarch Apartment - Col 03

Property Code: A11728

Colombo 03
Monarch Apartment 
Mid-Lower Floor
3650 Sq.ft.
4 Rooms
2 Washrooms (1 atta...","Bedrooms: 4, Bathrooms: 2",4bhk-luxury-apartment-for-sale-in-monarch-colombo-03-a11728-for-sale-colombo,4BHK Luxury Apartment For Sale in Monarch Colombo 03 - A11728,for_sale,"Rs 320,000,000",07 Mar 9:13 am,2023-03-07T09:13:29+05:30,2023-05-06T03:42:07.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 03', 'Bedrooms': '4', 'Bathrooms': '2', 'Size': '3,650 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa,320000000.0,3650.0,87671.23287671233,Colombo 3
Luna Tower - 02 Rooms Furnished Apartment for Sale A13267 Colombo 2 | ikman,"Luna Tower - 02 Rooms Furnished/ Unfurnished Apartment for Sale

Property code: A13267

Colombo 02
Luna Tower
Type A
Higher Floor
839 Sq.ft 
02 Bedrooms
02 Washrooms
Maid...","Bedrooms: 2, Bathrooms: 2",luna-tower-02-rooms-furnished-apartment-for-sale-a13267-colombo-2-for-sale-colombo,Luna Tower - 02 Rooms Furnished Apartment for Sale A13267 Colombo 2,for_sale,"Rs 72,000,000",07 Mar 9:06 am,2023-03-07T09:06:09+05:30,2023-05-06T03:34:35.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 2', 'Bedrooms': '2', 'Bathrooms': '2', 'Size': '839 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa,72000000.0,839.0,85816.44815256257,Colombo 2
Altair - 04 Bedroom Luxurious Apartment for Sale A14026 Colombo 2 | ikman,"Altair - 04 Bedroom Luxurious Apartment for Sale

Property code: A14026

Colombo 02
Staple Street
Altair
Sloping Tower
High Floor
2,950 Sq.ft
04 Bedrooms
04 Washrooms
Pan...","Bedrooms: 4, Bathrooms: 4",altair-04-bedroom-luxurious-apartment-for-sale-a14026-colombo-2-for-sale-colombo,Altair - 04 Bedroom Luxurious Apartment for Sale A14026 Colombo 2,for_sale,"Rs 54,826,810",07 Mar 8:59 am,2023-03-07T08:59:47+05:30,2023-05-06T03:28:16.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 2', 'Bedrooms': '4', 'Bathrooms': '4', 'Size': '2,950 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa,54826810.0,2950.0,18585.3593220339,Colombo 2
On320 Residencies - 3 Rooms Apartment for Sale A14380 | ikman,"On320 Residencies - 3 Rooms Apartment for Sale

Property code: A14380

Colombo 02
Union Place
On320 Residencies
Tower1
Higher floor
1290 Sq.ft Area
3 Bedrooms
2 Washroom...","Bedrooms: 3, Bathrooms: 2",on320-residencies-3-rooms-apartment-for-sale-a14380-for-sale-colombo-5,On320 Residencies - 3 Rooms Apartment for Sale A14380,for_sale,"Rs 70,000,000",07 Mar 8:55 am,2023-03-07T08:55:36+05:30,2023-05-06T03:25:33.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Address': 'Colombo 2', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,290 sqft'}",c537a04544cb99bf88e52e4dfc621a9d3c94087ae3df9c9c92c698eb47392bfa,70000000.0,1290.0,54263.56589147287,Colombo 2
Capitol TwinPeaks - 02 Bedroom Apartment for Sale(A1412) Colombo | ikman,"Property Code: A1412
Location: Colombo 02
Complex: Capitol TwinPeaks
Floor: Higher Floor
View: City View
Type: Unfurnished
Bedroom: 02
Bathroom: 02
Floor Area: 804 Sq.ft...","Bedrooms: 2, Bathrooms: 2",capitol-twinpeaks-02-bedroom-apartment-for-salea1412-colombo-for-sale-colombo,Capitol TwinPeaks - 02 Bedroom Apartment for Sale(A1412) Colombo,for_sale,"Rs 68,000,000",07 Mar 1:00 pm,2023-03-07T13:00:43+05:30,2023-05-06T07:25:58.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Bedrooms': '2', 'Bathrooms': '2', 'Size': '804 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,68000000.0,804.0,84577.1144278607,Colombo 2
OnThree20 - 03 Bedroom Apartment for Sale(A1346) : Colombo 02 | ikman,"Property Code: A1346
Location: Colombo 02
Complex: OnThree20
Floor: Higher Floor
View: Pool and City View
Type: Fully Furnished
Bedroom: 03
Bathroom: 02
Floor Area: 1250...","Bedrooms: 3, Bathrooms: 2",onthree20-03-bedroom-apartment-for-salea1346-colombo-02-for-sale-colombo,OnThree20 - 03 Bedroom Apartment for Sale(A1346) : Colombo 02,for_sale,"Rs 68,000,000",07 Mar 12:59 pm,2023-03-07T12:59:03+05:30,2023-05-06T07:13:33.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,250 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,68000000.0,1250.0,54400.0,Colombo 2
Empire Residencies- 03 Bedroom Apartment for Sale Colombo 02 (A36) | ikman,"Property Code: A036
Location: Colombo 02
Complex: Empire Residencies
Floor: Higher 
View: City 
Type: Fully Furnished
Bedroom: 03
Bathroom: 03
Floor Area: 2020 Sq.ft

Pri...","Bedrooms: 3, Bathrooms: 3",empire-residencies-03-bedroom-apartment-for-sale-colombo-02-a36-for-sale-colombo,Empire Residencies- 03 Bedroom Apartment for Sale Colombo 02 (A36),for_sale,"Rs 120,000,000",07 Mar 12:32 pm,2023-03-07T12:32:46+05:30,2023-05-06T07:02:24.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Bedrooms': '3', 'Bathrooms': '3', 'Size': '2,020 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,120000000.0,2020.0,59405.94059405941,Colombo 2
OnThree20- 03 Bedroom Apartment for Sale (A609) Colombo 2 | ikman,"Property Code: A609 
Location: Colombo 2
Complex: OnThree20 
Floor: Higher 
Type: Fully Furnished 
Bedroom: 03
Bathroom: 02
Floor Area: 1312 Sq.ft
Servants' quarters: Ava...","Bedrooms: 3, Bathrooms: 2",onthree20-03-bedroom-apartment-for-sale-a609-colombo-2-for-sale-colombo,OnThree20- 03 Bedroom Apartment for Sale (A609) Colombo 2,for_sale,"Rs 70,000,000",07 Mar 12:07 pm,2023-03-07T12:07:41+05:30,2023-05-06T06:37:09.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,312 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,70000000.0,1312.0,53353.65853658537,Colombo 2
2 BHK Brand New Apartment for Sale in Dehiwela- CA763 | ikman,"2 BHK Brand New Apartment for Sale in Dehiwela  - CA763

ï¿­ Unit 05
ï¿­ 2 Bedrooms
ï¿­ 2 Bathrooms
ï¿­ Living and Dining
ï¿­ Kitchen and Pantry
ï¿­ Separate Balconies
ï¿­ Floor area 9...","Bedrooms: 2, Bathrooms: 2",2-bhk-brand-new-apartment-for-sale-in-dehiwela-ca763-for-sale-colombo,2 BHK Brand New Apartment for Sale in Dehiwela- CA763,for_sale,"Rs 27,300,000",08 Mar 8:29 pm,2023-03-08T20:29:03+05:30,2023-05-06T06:28:45.000Z,Apartments For Sale,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,October 2019,"{'Bedrooms': '2', 'Bathrooms': '2', 'Size': '975 sqft'}",f3e77ad6c267ddce5e624cd8536180cf8f55aaca582ae0a76fc958eea14d5a7f,27300000.0,975.0,28000.0,Colombo 6
Capitol TwinPeaks- 03 Bedroom Apartment for Sale (A1110) Colombo 2 | ikman,"Property Code: A1110
Location: Colombo 2
Complex: Capitol Twinpeaks
View: Lotus Tower
Type: Unfurnished  
Bedroom: 03
Bathroom: 02 
Floor Area: 1213 Sq.ft
Servants' quart...","Bedrooms: 3, Bathrooms: 2",capitol-twinpeaks-03-bedroom-apartment-for-sale-a1110-colombo-2-for-sale-colombo,Capitol TwinPeaks- 03 Bedroom Apartment for Sale (A1110) Colombo 2,for_sale,"Rs 108,000,000",07 Mar 11:58 am,2023-03-07T11:58:43+05:30,2023-05-06T06:26:47.000Z,Apartments For Sale,Property,Colombo 2,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,False,premium,January 2022,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,213 sqft'}",964b02a37eb72de684631fdf6337e6f4c1eb4af1c931d173db75d8a576a913db,108000000.0,1213.0,89035.44929925803,Colombo 2
2 BHK Brand New Apartment for Sale in Dehiwela - CA762 | ikman,"2 BHK Brand New Apartment for Sale in Dehiwela  - CA762

ï¿­ Unit 04
ï¿­ 2 Bedrooms
ï¿­ 2 Bathrooms
ï¿­ Living and Dining
ï¿­ Kitchen and Pantry
ï¿­ Separate Balconies
ï¿­ Floor area 9...","Bedrooms: 2, Bathrooms: 2",2-bhk-brand-new-apartment-for-sale-in-dehiwela-ca762-for-sale-colombo,2 BHK Brand New Apartment for Sale in Dehiwela - CA762,for_sale,"Rs 25,200,000",08 Mar 8:30 pm,2023-03-08T20:30:48+05:30,2023-05-06T06:17:53.000Z,Apartments For Sale,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,October 2019,"{'Bedrooms': '2', 'Bathrooms': '2', 'Size': '900 sqft'}",f3e77ad6c267ddce5e624cd8536180cf8f55aaca582ae0a76fc958eea14d5a7f,25200000.0,900.0,28000.0,Colombo 6
Apartment Sale at Colombo 04 | ikman,"Located in Bambalapitiya Flats, Colombo -4.
Renovated House","Bedrooms: 3, Bathrooms: 2",apartment-sale-at-colombo-04-for-sale-colombo,Apartment Sale at Colombo 04,for_sale,"Rs 27,000,000",07 Mar 5:11 pm,2023-03-07T17:11:22+05:30,2023-05-06T05:48:59.000Z,Apartments For Sale,Property,Colombo 4,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,False,False,False,False,free,,"{'Address': 'Colombo -4', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,200 sqft'}",d2e86941b4199bc6bd459f653db2c57a79ff683fcbebdcc936f505b47abb2374,27000000.0,1200.0,22500.0,Colombo 4
3BHK Brand New Apartment for Sale in Dehiwela - CA761 | ikman,"3BHK Brand New Apartment for Sale in Dehiwela  - CA761

ï¿­ Unit 03
ï¿­ 3 Bedrooms
ï¿­ 2 Bathrooms
ï¿­ Living and Dining
ï¿­ Kitchen and Pantry
ï¿­ Separate Balconies
ï¿­ Floor area 10...","Bedrooms: 3, Bathrooms: 2",3bhk-brand-new-apartment-for-sale-in-dehiwela-ca761-for-sale-colombo,3BHK Brand New Apartment for Sale in Dehiwela - CA761,for_sale,"Rs 30,100,000",08 Mar 8:31 pm,2023-03-08T20:31:38+05:30,2023-05-06T06:05:02.000Z,Apartments For Sale,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,October 2019,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,075 sqft'}",f3e77ad6c267ddce5e624cd8536180cf8f55aaca582ae0a76fc958eea14d5a7f,30100000.0,1075.0,28000.0,Colombo 6
